source,expert,quote,emotion_label,emotion_score,persuasion_score
8458,Mr Bryant,"Mr Bryant added that Brexit will be a massive boost for Britain, saying: “I remind all our friends here  —   there is a reason they call it Great Britain.",joy,0.525043249130249,0.036
8458,Mr Farage,"” Mr Farage spoke at the same event, saying how he was “proud” to have played a part in Donald Trump’s election.",joy,0.9112410545349121,0.0
8496,Professor Matthew Feinberg,"[The study, which was conducted by Professor Matthew Feinberg of the University of Toronto, is entitled “Extreme Protest Tactics Reduce Popular Support For Social Movements,” and suggests that unusual protest tactics such as rioting reduce support for the movements that choose to employ them.",anger,0.4334612786769867,0.0
8540,Mr Trump,"“In an unprecedented step, the European Union and China are to release a joint statement in a sign of the increasing closeness between Brussels and Beijing  —   and the widening divide between Brussels and Washington under Mr Trump,” the Independent reported.",fear,0.49362844228744507,0.0
8658,Mr Checkpoint,"” According to the San Gabriel Valley Tribune, the rumors about the immigration checkpoint were traced to the Mr Checkpoint account on Twitter, which tweeted, “NOW #InlandEmpire Immigration Checkpoint #Ontario near Euclid Ave  60 Freeway.",fear,0.9317952394485474,0.0
8658,Mr Checkpoint,"—   jaime (@himay3000) February 3, 2017,  However, once Mr Checkpoint discovered those rumors were fake news, it posted on Facebook: “[]Looks like we have false reports of Immigration Checkpoints.",neutral,0.33006665110588074,0.0
8686,Professor Michael Mann,"Apart from being a tetchy, hotheaded, rude, bullying, cackhanded, ignorant, malevolent and embarrassingly useless excuse for a scientist, Professor Michael Mann  —   the guy behind the   Hockey Stick  —   is also the most outrageous liar.",anger,0.8508262038230896,0.0
8717,Mr Yiannopoulos,"“The Board of Management of the Queen Margaret Union has found some of the comments made by Mr Yiannopoulos regarding during his campaign to be completely deplorable, and to allow such opinions to be voiced within our Union would be in breach of our Constitution: section VII, Equality and Diversity,” Denholm replied.",disgust,0.7335289716720581,0.019
8783,Professor Asra Nomani,"On Tuesday’s Breitbart News Daily, former Georgetown Professor Asra Nomani recalled the intolerant reaction of fellow liberal academics after she voted for Donald Trump in the 2016 election.",disgust,0.837745189666748,0.0
8785,Ms Holten,"Ms Holten herself admits: “I think I spoke my mind too often, and I say it out too loud.",neutral,0.8691587448120117,0.0
8794,Mr Trump,"[Kassam joined a panel of two other guests to talk about the relationship of Mr Trump and the mainstream media, which he has repeatedly called out and criticised.",anger,0.48716822266578674,0.0
8903,Ms Perry,"Comparing fellow Conservatives to Islamic extremists, Ms Perry said: “I have to say that the tone of this debate  —   and we’ve heard a little bit, although it’s starting to calm down  —   sometimes borders on the hysterical.",fear,0.8723029494285583,0.0
8903,Ms Perry,"” Ms Perry, speaking as the House of Commons, spent a second day deliberating amendments to the European Union (Notification of Withdrawal) Bill, which will grant Prime Minister Theresa May the power to trigger the process of leaving the EU.",fear,0.5446558594703674,0.051
8959,Professor Peter Ridd,"” Or listen to honest experts like Professor Peter Ridd, a marine geophysicist from Australia’s James Cook University, who last year tried to blow the whistle on Great Barrier Reef fake news.",neutral,0.47852644324302673,0.0
8968,Professor John Geer,"It didn’t work,” proclaimed Vanderbilt University Political Science Professor John Geer.",disgust,0.38357242941856384,0.0
9005,Professor Russell Rickford,"“Our endangered community members still lack explicit assurance that the institution that took them in will protect them,” Professor Russell Rickford told the Cornell Sun.",neutral,0.8534750938415527,0.04
9005,Professor Joe Margulies,"And you don’t need the majority what you need is a very dedicated, involved minority,” Professor Joe Margulies said.",neutral,0.8783131241798401,0.0
9085,Ms Merkel,"During the press questions, a reporter from German paper Die Welt asked Ms Merkel if she thought that a trade agreement between the EU and the U.",disgust,0.7835448980331421,0.0
9089,Mr Chovanec,” Confirming that the country “has no further plans to adopt more migrants” Mr Chovanec raised the issue of repeated threats from Brussels to punish states which are refusing to go along with the EU’s agenda to push migrants from the third world on unwilling countries.,anger,0.725024402141571,0.0
9216,Professor Dershowitz,"” “In this particular context, because it’s a district court decision  —   Professor Dershowitz even argued this, earlier in the cycle, when the Ninth Circuit even issued its decision  —   was that because there was a conflict between the courts, because you have a court in Boston that actually approved of the original Trump order, a great detailed order,   order, cited by the five Ninth Circuit judges yesterday  —   the president would be in his legal rights to say: ‘There’s a conflict between the courts.",fear,0.3524734377861023,0.012
9217,Mr Farage,"[After being introduced by Breitbart London editor in chief Raheem Kassam, Mr Farage spoke about the historic events that shaped the last year saying, “When, in years to come, the generations that follow us, study the history of this period there is one year that will stand out.",neutral,0.6574264764785767,0.021
9249,Professor Vanessa Wills,George Washington University Philosophy Professor Vanessa Wills defined oppression as an “exclusion from full personhood or society based on identity.,disgust,0.5472118854522705,0.0
9249,Professor Joseph Mc,Georgetown History Professor Joseph McCartin claimed that America is “facing a crisis of democracy.,fear,0.8462399244308472,0.0
9279,Ms Le Pen,"[Ms Le Pen, who exit polls show finished second in the first round of the French presidential election, told a large crowd gathered in the north of France that the battle was now between supporters of globalism and those against.",fear,0.3816964030265808,0.0
9330,Professor Minnite,"Responding to Professor Minnite’s proposition, a spokesperson for the Public Interest Legal Foundation said, “The ink isn’t even on the paper yet and the #Resistance movement is already having fits.",anger,0.6910108327865601,0.0
9337,Mr Assange,"[Calling today’s development an “important victory” Mr Assange, 45, who has been claiming political asylum in the Ecuadorian embassy since 2012 to escape extradition to the United States where he faces accusations of espionage, slammed the “terrible injustice” that led to his incarceration, and the European Union for creating the situation that allowed it to develop.",fear,0.882421612739563,0.0
9337,Mr Assange,"Speaking to journalists from the balcony, Mr Assange said: “Seven years without charge, while my children grew up without me.",sadness,0.40168535709381104,0.0
9337,Mr Assange,"Criticising the developing practice of detention without trial and the   arrest warrant, to which the United Kingdom is no longer party, Mr Assange continued: “In Sweden, indefinite detention is policy.",anger,0.7712991833686829,0.0
9337,Mr Assange,"Mr Assange said despite the threats against him the work of Wikileaks would continue, and the pace of leaks published targeting the United States’ CIA organisation would intensify.",fear,0.6388806700706482,0.071
9385,Mr Larsson,Mr Larsson said the robberies are linked to rocketing use of heroin  —   a problem he says was previously unknown in the city  —   and that “at least 90 unaccompanied minors” are using the drug at the Travel Centre.,fear,0.8541458249092102,0.0
9385,Ms Obminska,"Describing the situation as “serious” and noting there was even a shooting in the city this weekend, Ms Obminska told 24Uppsala.",fear,0.6443682909011841,0.0
9468,Mr Cameron,"However, other EU leaders would only agree to a temporary compromise, forcing Mr Cameron into an embarrassing climb down and helping fuel the Brexit vote.",neutral,0.4329291880130768,0.04
9492,Professor Ozzie Monge,"“The resolution was based on a thesis by American Indian Studies Professor Ozzie Monge, who wrote that the Aztec name was inappropriate because, among other reasons, it was chosen on the inaccurate historical assumption that the Aztecs once were in the Southwest United States,” The   reported.",disgust,0.3238677978515625,0.0
